
City,Number of Tracts,Total polulation,Percent Black,Percent White,Edge,Edge rank,HEdge,HEdge rank,HEdgeInfinity (True),HEdgeInfinity (True) rank,Typo HEI,Typo HEI rank,Dissimilarity,Dissimilarity rank,Gini,Gini rank,Moran's I,Moran's I rank,Population standard deviation,Degree average,Degree standard deviation,Max degree,Min degree
Fresno_CA,124,660877.0,4.737795384012456,51.072438592960566,0.4253979594565487,91,0.5967893773247793,48,0.6378938496358119,44,0.0004995835414599955,88,0.44180914377860731,73,0.58499200117965688,75,0.39805617316756586,66,2278.8949608639018,5.032258064516129,1.5909800381493797,10.0,2.0
Grand-Rapids-Wyoming_MI,201,935360.0,4.553861614779336,91.1766592541909,0.5098733872510185,33,0.5932090266075877,53,0.6221709080007887,57,0.001892509563684141,29,0.52223461167519269,44,0.66684032615742872,48,0.646872788213987,16,1585.2557149526554,4.766169154228856,1.6053547681387601,10.0,1.0
Greensboro-High-Point_NC,167,687816.0,19.26343673307978,78.89232003908022,0.47722052623317307,61,0.6037290005482207,43,0.6563068109369452,34,0.0011348442862810554,53,0.48802241136336472,54,0.66498171192672728,50,0.45721366041568035,56,1825.6613985580927,5.0419161676646711,1.8126412178334979,10.0,1.0
Greenville-Anderson-Mauldin_SC,188,771306.0,16.801373255232036,81.9070511573876,0.43469705743958376,83,0.543260862282124,83,0.5832913082569038,73,0.0008210155745023295,67,0.43124630644464879,77,0.58437798648629335,76,0.28525199127190204,89,1879.11127718803,5.1808510638297873,1.8734583219813021,11.0,1.0
Harrisburg-Carlisle_PA,129,610598.0,6.329860235375811,91.11559487584303,0.5249198495585311,24,0.604927293589923,42,0.6526157642059855,36,0.0016875575810733896,37,0.63954264890956702,17,0.78209632710845078,18,0.4851002532897536,50,2894.5750969715214,4.8837209302325579,2.7212283676855953,16.0,1.0
Hartford-West-Hartford-East-Hartford_CT,336,1355747.0,6.864260072122601,85.40052089364755,0.551049795256068,14,0.6629587668614803,16,0.6877780574626243,21,0.0018429954536630325,30,0.6054451694644265,22,0.75234175108481371,25,0.664833397481296,13,1742.3105114031496,5.208333333333333,1.8972228032256424,11.0,1.0
Houston-The-Woodlands-Sugar-Land_TX,806,3750701.0,17.456550122230485,58.09849945383543,0.450372751139643,74,0.6167012595601281,39,0.6458680835282397,41,0.00040748821525439884,97,0.49731940874119906,52,0.65519296847689357,53,0.3857682372068593,67,3077.9425621082296,5.1736972704714637,1.329043006385171,11.0,1.0
Huntsville_AL,97,371121.0,16.85838311494095,80.36193047550529,0.4443293965885189,76,0.5665071606254168,66,0.6203861612303159,60,0.0010113174150055198,58,0.51869487277433501,47,0.66564013707924019,49,0.43986496336960146,60,1821.2260767335097,4.9072164948453612,1.8781569943425984,10.0,1.0
Indianapolis-Carmel-Anderson_IN,374,1558436.0,11.716361788357045,86.52482360520419,0.5660039094505877,12,0.6763898704458271,14,0.7185649512398876,13,0.002153610277634211,22,0.68196978448266754,9,0.82874719815798037,9,0.6594931707222855,14,1745.8405057181203,5.0855614973262036,1.7877046138344641,12.0,1.0
Iowa-City_IA,42,160506.0,1.325184105267093,94.129191432096,0.4681194566839525,66,0.5125963610942271,94,0.53863054098039,90,0.0021947421632567557,18,0.42482349705106842,79,0.55490018544933972,80,0.10453987471181367,98,1416.9883244277723,4.6190476190476186,2.5350155531821268,11.0,1.0
"Jacksonville,FL",168,919116.0,19.703932909447776,76.0032465978179,0.49146338443356974,44,0.6279465180959931,27,0.6670062396636862,29,0.0007150237791427097,70,0.48735090551723681,55,0.65259484881947649,54,0.49531790325384023,47,2928.7784276437319,5.2380952380952381,1.60073679180682,10.0,1.0
Kansas-City_MO-KS,489,1729840.0,11.603269666558756,84.20218054849003,0.5449899508257579,17,0.6526475797830379,19,0.6720316670557664,26,0.0015458613805071787,40,0.60510555692201173,23,0.74880096716936451,26,0.557901695262484,26,2211.0104030804787,5.1206543967280167,1.6528350747863076,13.0,1.0
Kingsport-Bristol-Bristol_TN-VA,68,275678.0,1.8764645709849899,97.34291455974,0.4861383391485637,47,0.506756163043752,98,0.5192324293851736,98,0.0038443794672888094,2,0.38741605349960001,83,0.53243529455859484,83,0.06348638969247834,100,1848.1292985013897,5.0882352941176467,1.6336110678822136,10.0,1.0
Knoxville_TN,192,782907.0,5.04031768779689,93.559388279834,0.5057771134715966,37,0.5695783910633209,64,0.6032128201618221,66,0.00227833963604948,16,0.51216451046702638,49,0.68771968987138998,41,0.524774456071161,35,1932.2026347904807,5.0625,1.9138339574442362,10.0,1.0
Lafayette-West-Lafayette_IN,68,242730.0,1.1712602480121947,95.34379763523256,0.47518830873722406,62,0.5201867975938117,89,0.5415837708999978,89,0.0023587304677417237,13,0.4640428013640634,65,0.60078757722356535,68,0.4207358768491044,63,1263.5234975625635,4.5882352941176467,2.3404077957738543,11.0,1.0
Lancaster_PA,123,549519.0,2.0810927374667667,93.84370695098805,0.5293219396524995,22,0.5998512698969429,46,0.6287385740222612,52,0.0031443579503264703,7,0.54135564760330768,40,0.68195572027873619,42,0.6334945570828965,17,1695.8152523833903,4.8943089430894311,2.196867718929127,10.0,1.0
Lansing-East-Lansing_MI,116,432674.0,7.118754535747468,86.39830449715028,0.4577293261856562,69,0.5525545773803812,77,0.5757709675438709,82,0.0012695863666535349,50,0.45955215057020821,70,0.60124960683762163,67,0.4538952832796467,57,1671.8828991167702,5.1551724137931032,1.8128062085021193,10.0,1.0
Las-Vegas-Henderson-Paradise_NV,136,790129.0,8.949677837416422,76.10491451395912,0.41845276449645674,94,0.5464591394554722,82,0.5605091265177973,85,0.00041669075177439084,95,0.33352848822086018,93,0.45515229090465198,94,0.3754375467279383,71,3120.9510050598356,4.9705882352941178,2.1792510062167887,18.0,1.0
Lexington-Fayette_KY,111,441624.0,8.761978515660381,89.35248084343243,0.4798483956374501,54,0.5726265074183284,62,0.6198546350902115,61,0.0012970643221975576,47,0.47795124010568041,57,0.64507737626168293,56,0.3445108305445887,78,2018.3421721637651,4.7927927927927927,1.9224473756178939,12.0,1.0
Lincoln_NE,66,263493.0,1.761716630043303,94.78999442110417,0.4725730058601671,64,0.5138136462833209,93,0.5206904069719461,96,0.0021841918069164645,20,0.36722724168410614,89,0.49874559912658228,89,0.48302158889902364,51,1764.5095134350381,4.7272727272727275,2.1849724673770128,12.0,1.0
Little-Rock-North-Little-Rock-Conway_AR,144,634407.0,17.487196704954393,80.79355997017687,0.482463176105831,52,0.6035290524590686,44,0.6525342733388743,37,0.0010303968592985937,57,0.57008778838066942,33,0.73016380633835831,28,0.5219001864002093,36,2344.9220438912425,5.0138888888888893,2.1794052167427314,12.0,1.0
Los-Angeles-Long-Beach-Anaheim_CA,2157,11581657.0,8.524807805998744,46.53124332727174,0.4967281739508861,41,0.6626290407089266,17,0.6783451603265217,24,0.0004699948556624642,91,0.55016389136201449,38,0.70133004567213408,39,0.6040527077891462,21,2654.3920263716636,5.309225776541493,1.6205601816326913,19.0,0.0
Louisville-Jefferson-County_KY-IN,299,1155568.0,11.395954197416335,87.12624440967559,0.5470576836835136,15,0.6529195251898392,18,0.6966892470312149,19,0.001461138337429541,42,0.64524513735677769,16,0.79667789757733787,15,0.44255228506522615,59,1784.8653865532249,5.3645484949832776,1.9775193186603746,15.0,1.0
Madison_WI,147,584872.0,1.87972753012625,95.00608680189853,0.47916877541573377,56,0.5263484392086318,87,0.5468256118770969,87,0.0020379562589033836,25,0.47077882886989303,62,0.60710983803061069,64,0.357905789059742,75,1760.0987749892174,4.9387755102040813,2.9072381867976347,23.0,1.0
McAllen-Edinburg-Mission_TX,72,424684.0,0.12809524258036564,13.981454446129357,0.4267730409616181,88,0.5178201487960427,92,0.5459639764551637,88,0.0005187372247630239,86,0.37676377631839075,86,0.51563909099031424,87,0.13933667850687295,95,3187.6901841108311,5.0,1.8929694486000912,10.0,1.0
Miami-Fort-Lauderdale-West-Palm-Beach_FL,648,4093329.0,16.253543265151666,54.56502519098758,0.5098672967627331,34,0.6750340565874396,15,0.7085896227260757,17,0.000227936435578597,100,0.6152749185992189,21,0.76790876934044372,20,0.5777090483321949,23,5034.9481554393487,5.0185185185185182,1.707724723466445,16.0,0.0
Milwaukee-Waukesha-West-Allis_WI,408,1508495.0,12.959539143318342,81.77348947129424,0.6168137421524662,3,0.734104066811077,4,0.7511567204824112,8,0.002218214109252327,17,0.703429819397278,4,0.84222240004871485,3,0.8375467997922994,2,1939.1875486280551,5.1372549019607847,1.6820226834302827,17.0,1.0
Minneapolis-St-Paul-Bloomington_MN-WI,728,2788383.0,3.1819158272016437,92.13074387557234,0.4970907653358567,40,0.5639511158188062,68,0.5831380683952653,74,0.0021813539773044856,21,0.47660129731488549,59,0.6308574392287839,59,0.5648918409995504,25,1771.0970962451222,5.2939560439560438,1.8475902803981497,13.0,1.0
Mobile_AL,121,378579.0,31.038435835056884,66.72345798367051,0.5550094513108399,13,0.6994879137469494,10,0.7423230115440285,9,0.0015710917227131525,39,0.65940715374833148,15,0.79285309580919472,16,0.47480901228966904,53,1602.0208946181856,5.0578512396694215,1.5119224293646214,11.0,0.0
Nashville-Davidson--Murfreesboro--Franklin_TN,239,1103028.0,14.75239069180474,83.36542680693509,0.5054230860789461,39,0.6194305883135349,36,0.6638622451004379,31,0.0009974394874551257,60,0.54619090747259103,39,0.70877182649236048,36,0.49957640091894817,45,2494.5555806668203,5.3723849372384933,1.7594428328163563,12.0,1.0
New-Haven-Milford_CT,215,947427.0,8.525828375167691,84.32343600087394,0.5204593665409564,27,0.6380099396263147,23,0.6837319676622468,22,0.0014532014207588539,43,0.5874313040127852,29,0.71929609740452127,33,0.5775285305499888,24,1772.4611108041672,4.9302325581395348,1.7466958686458895,12.0,1.0
New-Orleans-Metairie_LA,409,1403975.0,33.163624708417174,61.027368720953014,0.4789573861768511,57,0.6417822414549461,22,0.7053932648803964,18,0.0008238577161561231,66,0.59292048809459119,27,0.7553935488839375,24,0.37741759400960817,70,2059.1675328003012,5.2469437652811735,1.9865431634157713,14.0,1.0
"New-York-Newark-Jersey-City,NY-NJ-PA",4618,17411510.0,16.698172645566064,62.58033909752802,0.5746768545939753,10,0.7243428065028025,6,0.7610237336587642,6,0.0010379931944622565,56,0.66052715223515457,14,0.80530616122845033,14,0.5107986119324961,41,2301.1545707020896,5.3035946297098313,1.8262771078725863,28.0,0.0
Oklahoma-City_OK,347,1083983.0,9.453100279247922,80.94222879879112,0.44519441755843253,75,0.5567026971813847,73,0.5796555703171298,78,0.0010006031395315299,59,0.37596995404026634,87,0.50218542984318082,88,0.3985756531308959,65,1897.7096548710936,5.0893371757925072,1.9132712210439535,15.0,1.0
Omaha-Council-Bluffs_NE-IA,204,760344.0,6.711172837557737,89.70544911250697,0.509037902217449,35,0.5961698187739822,49,0.6161679611089542,63,0.0018380943220045877,32,0.56285318713251087,36,0.72357929009781341,32,0.6765201455539468,9,1799.770085598434,5.1568627450980395,2.0158445806455307,13.0,1.0
Orlando-Kissimmee-Sanford_FL,250,1378451.0,11.104856102973555,79.0407493628718,0.42582422032578354,89,0.5493578365465019,80,0.5825038149844363,75,0.0004368304040227762,94,0.38360977233256532,85,0.53361941479581931,82,0.3716768626541547,73,3264.0479134939183,4.9039999999999999,1.687241535761848,11.0,1.0
Philadelphia-Camden-Wilmington_PA-NJ-DE-MD,1474,5759663.0,17.60570019461208,76.7830166452447,0.6010109536074639,4,0.735549932225173,3,0.7698305751540941,5,0.0012032480992798548,51,0.66686164684676041,12,0.8140632978217649,13,0.6743664877057378,10,2433.7266124588346,5.2238805970149258,1.9076578169749381,19.0,0.0
Phoenix-Mesa-Scottsdale_AZ,509,2316291.0,3.2402664432059707,75.8873561223525,0.4504778573792406,73,0.5879422132795304,58,0.6254534614262135,55,0.0006959351382342056,72,0.46203414708580959,67,0.61564011331306245,63,0.43866246728074576,61,2093.1607399343584,4.7072691552062871,1.9428894610881344,19.0,1.0
Pittsburgh_PA,859,2709694.0,6.672672264838761,91.99828467716281,0.5363215766664502,21,0.6155752317515659,40,0.6681061045676726,28,0.003425854064230465,5,0.62702157763848321,19,0.77780096311648872,19,0.5108657093203127,40,1950.524830781947,5.4388824214202565,2.2820709625052968,14.0,1.0
Port-St-Lucie_FL,75,325771.0,10.989314579873593,83.72814031942684,0.5107918816188921,32,0.6306687596670052,25,0.7159802249797309,15,0.0013397079088791303,46,0.58845320655786693,28,0.72923371904782597,30,0.37947209208557464,69,2490.7065819071413,3.9733333333333332,2.1968057619087666,13.0,1.0
Portland-South-Portland_ME,138,533739.0,0.47101673289753987,97.92164335002688,0.4869089288943255,46,0.5028092300421523,99,0.5040736927017286,99,0.0036711786271702847,4,0.26099376316769213,99,0.35146412698419621,99,0.2895969048315554,88,2331.4924347673618,4.5652173913043477,2.0605209758387453,12.0,1.0
Providence-Warwick_RI-MA,363,1640024.0,2.6152666058545484,91.24195743476925,0.5110678294069366,31,0.59330430611836,52,0.6296187804391522,51,0.0018418136496265087,31,0.53132218962222022,42,0.66986474675661134,47,0.5571679607095724,27,2157.5684889164149,4.9311294765840223,1.7793413807013072,10.0,0.0
Raleigh_NC,138,667787.0,21.63444331800409,75.37687915458072,0.4228624635421235,92,0.5514027367320404,79,0.5814525255339283,77,0.0005814686962916178,82,0.36103879355563639,91,0.49790719398108035,90,0.31266319977342644,84,2252.4927460817757,5.0289855072463769,1.9372101147721348,13.0,1.0
Reno_NV,79,300733.0,1.90966737936974,84.03567283936249,0.41801080950756864,95,0.5195672363704712,90,0.5327949615530863,93,0.0006188550177429286,77,0.27893378497823285,97,0.37520339732287455,97,0.3291202303264885,83,2853.4545062874245,4.481012658227848,4.1242130342331373,34.0,1.0
Rochester_NY,288,1144151.0,8.084859428519488,87.51327403463354,0.5255808212573079,23,0.6206041600493356,34,0.6374087233661466,45,0.001834723868563301,33,0.58249709367334745,31,0.73392584103718295,27,0.7637601701340446,4,2046.4043487709118,4.9652777777777777,2.210810542803892,14.0,1.0
Sacramento--Roseville--Arden-Arcade_CA,335,1591240.0,6.250157110178225,74.0014077071969,0.42809621680965465,87,0.5693807355921108,65,0.583944566468269,72,0.0004832035598328144,90,0.39291811225829226,82,0.52421857029868968,85,0.49763518124633926,46,2427.7902659060842,5.062686567164179,2.0027470552796975,14.0,1.0
Salt-Lake-City_UT,180,809598.0,0.695159820058844,89.9557558195549,0.45416734291800487,72,0.5227125649748684,88,0.5337385264704707,92,0.001106599967232978,54,0.31051620081484127,96,0.43377708727337966,96,0.34071605267364424,80,2093.5749810100215,5.0222222222222221,1.9291781657124694,14.0,1.0
San-Antonio-New-Braunfels_TX,304,1504691.0,5.898885551917304,46.52603092595091,0.4604855087090759,68,0.6298748144531545,26,0.6483415281752856,40,0.0004983285959917882,89,0.48648967544931404,56,0.64301471593499104,57,0.4891541193216049,48,2573.9085984963986,5.2236842105263159,1.9080762164141738,11.0,1.0
San-Diego-Carlsbad_CA,444,2539409.0,5.745037526448083,65.51906368765331,0.44357180199081075,77,0.6050972168988865,41,0.622947514089784,56,0.00030284421939250615,99,0.43632720803686847,74,0.57554416527140262,78,0.5079340380634516,43,3368.1569082424462,5.2162162162162158,1.8079175487727468,15.0,1.0
San-Jose-Sunnyvale-Santa-Clara_CA,520,1718336.0,3.602787813326381,57.082898804424744,0.42160432761452726,93,0.591774466510848,55,0.617351649680139,62,0.00046406168475545746,92,0.41773415340630943,80,0.54791156970839694,81,0.529173812870304,33,2988.1062287937843,4.726923076923077,6.0759967648436524,107.0,1.0
Santa-Cruz-Watsonville_CA,114,254185.0,1.0295650805515668,73.32061293939454,0.4674176475054475,67,0.6196662708659768,35,0.6329654739574899,47,0.0006119912471293854,78,0.47719348344527285,58,0.59903137048341881,69,0.8618474333470864,1,2935.0563254919666,4.1754385964912277,5.1999419936627831,36.0,1.0
Santa-Fe_NM,41,167590.0,0.43499015454382717,44.807566083895225,0.38622775828883926,100,0.5553361284922236,75,0.6305911349858796,50,0.0005059439154661717,87,0.46915504612545467,63,0.60254076164010562,65,0.29659976423990375,86,2370.5006165599798,4.2926829268292686,2.7430079842945463,14.0,1.0
Sarasota-Bradenton-Punta-Gorda_FL,86,489480.0,5.684808368064068,90.43474707853233,0.4843968042356983,49,0.5568265068907091,72,0.621908816805612,58,0.001202029836959784,52,0.5695786489633281,34,0.70278442561900989,37,0.19347410721414823,94,3040.812731959847,4.2325581395348841,1.597049740780409,11.0,0.0
Savannah_GA,87,309822.0,34.97718044554615,62.30674387228796,0.4340580380116555,84,0.5927728948181802,54,0.6396135673910973,43,0.0004599537849595064,93,0.52977072876454434,43,0.7004303081659734,40,0.10711530038751453,97,2711.4417855599222,5.1034482758620694,1.7618856327687102,9.0,1.0
Seattle-Tacoma-Olympia_WA,517,2557947.0,4.7041631433333055,84.86012415425338,0.45477319591314475,71,0.5582601260908868,70,0.5782518796635236,81,0.0006825981603269139,73,0.35408996944937227,92,0.49137532781936089,91,0.4452995771622509,58,2334.6257101496699,5.1141199226305609,1.5931835728012347,12.0,0.0
South-Bend-Mishawaka_IN-MI,85,296529.0,9.320167673313572,87.30275959518293,0.4774100974906104,60,0.5632134560121579,69,0.5968675588020025,69,0.0016921584303327642,36,0.51939180680357377,46,0.670699315978871,46,0.3727588279143408,72,1844.54847895388,4.9176470588235297,1.8228082065279019,11.0,1.0
St-Louis_MO-IL,521,2694433.0,15.795976370538812,82.0731857129125,0.5863625795951557,6,0.7047875894985367,9,0.7389125218014554,10,0.001271513131228395,49,0.69641621273324994,5,0.83561071101489737,4,0.6258925587280002,18,3028.6446946088386,5.3742802303262955,1.8556420967785268,16.0,1.0
Syracuse_NY,213,767369.0,5.121395313076238,91.960712512494,0.5206436090301034,26,0.6028628482180357,45,0.6317710112062086,49,0.002311907534138652,15,0.58350467266971684,30,0.72420210548507724,31,0.614899010855684,20,1676.2981193554099,5.164319248826291,1.9967683119249007,11.0,1.0
Tallahassee_FL,70,304964.0,30.387521150037383,66.10747498065346,0.4114373863844013,97,0.5648480213425086,67,0.6274134872607632,53,0.0005377326644481327,84,0.46077188214451981,69,0.59756103586964737,70,0.11351489417475166,96,2826.2682421041586,4.9428571428571431,1.9558389817285522,10.0,1.0
